web-scraper-order,web-scraper-start-url,learning-results
"1740065745-677","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113731/guia_docent","SE1 - Avaluar la informació actualitzada als diferents camps de recerca. - SE1.6-Avaluar la informació actualitzada als diferents camps de recerca de l'Arqueologia del Quaternari."
"1740065745-678","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113731/guia_docent","SE1.6-Avaluar la informació actualitzada als diferents camps de recerca de l'Arqueologia del Quaternari."
"1740065745-679","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113731/guia_docent","K2 - Identificar els problemes i els mètodes de recerca en l'àmbit de l'Arqueologia del Quaternari i l'evolució humana. - K2.6-Identifiqueu els problemes i els mètodes d'investigació als camps d'investigació específics de la disciplina."
"1740065745-680","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113731/guia_docent","K2.6-Identifiqueu els problemes i els mètodes d'investigació als camps d'investigació específics de la disciplina."
"1740065745-681","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113731/guia_docent","ST3 - Explicar informació de forma clara i precisa, oralment i per escrit, a tota mena d'audiències - ST3.3-Produir un text de qualitat (sense errors gramaticals ni ortogràfics, amb una presentació formal acurada i un ús adequat i coherent de les convencions formals i bibliogràfiques) [comunicació escrita]"
"1740065745-682","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113731/guia_docent","ST3.3-Produir un text de qualitat (sense errors gramaticals ni ortogràfics, amb una presentació formal acurada i un ús adequat i coherent de les convencions formals i bibliogràfiques) [comunicació escrita]"
"1740065745-683","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113731/guia_docent","K1 - Relacionar la informació actualitzada dels diferents camps de recerca a l'àmbit de l'Arqueologia del Quaternari i l'evolució humana. - K1.8-Relacionar la informació entre els camps específics d'investigació que forma part de l'Arqueología del Quaternari."
"1740065745-684","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113731/guia_docent","K1.8-Relacionar la informació entre els camps específics d'investigació que forma part de l'Arqueología del Quaternari."
"1740065751-685","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112512/guia_docent","SE3 - Conduir protocols d'anàlisi tècnica. - SE3.3-Utilitzar la informació dels diferents camps de recerca de la disciplina per fer una anàlisi tècnica."
"1740065751-686","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112512/guia_docent","SE3.3-Utilitzar la informació dels diferents camps de recerca de la disciplina per fer una anàlisi tècnica."
"1740065751-687","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112512/guia_docent","SE7 - Determinar procediments en la conservació i restauració de materials arqueològics. - SE7.2-Aplicar la informació específica a la conservació i la restauració de materials arqueològics."
"1740065751-688","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112512/guia_docent","SE7.2-Aplicar la informació específica a la conservació i la restauració de materials arqueològics."
"1740065751-689","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112512/guia_docent","K4 - Identificar les característiques del registre arqueològic en un jaciment. - K4.4-Identificar les característiques del registre arqueològic d'un jaciment a partir de la informació de diferents camps específics de la Prehistòria."
"1740065751-690","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112512/guia_docent","K4.4-Identificar les característiques del registre arqueològic d'un jaciment a partir de la informació de diferents camps específics de la Prehistòria."
"1740065751-691","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112512/guia_docent","K3 - Identificar els elements per fer anàlisis tècniques. - K3.4-Identifiqueu els elements d'un anàlisi tècnic en els diferents camps específics que formen part de l'Arqueologia del Quaternari."
"1740065751-692","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/112512/guia_docent","K3.4-Identifiqueu els elements d'un anàlisi tècnic en els diferents camps específics que formen part de l'Arqueologia del Quaternari."
"1740065758-693","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","SE3 - Conduir protocols d'anàlisi tècnica. - SE3.3-Utilitzar la informació dels diferents camps de recerca de la disciplina per fer una anàlisi tècnica."
"1740065758-694","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","SE3.3-Utilitzar la informació dels diferents camps de recerca de la disciplina per fer una anàlisi tècnica."
"1740065758-695","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","SE2 - Investigar amb capacitat analítica a l'àmbit de l'Arqueologia del Quaternari i l'evolució humana. - SE2.5-Investigar amb capacitat d'anàlisi als diferents camps específics de l'Arqueologia del Quaternari i l'Evolució Humana."
"1740065758-696","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","SE2.5-Investigar amb capacitat d'anàlisi als diferents camps específics de l'Arqueologia del Quaternari i l'Evolució Humana."
"1740065758-697","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","ST1 - Formular valoracions amb la gestió eficient de les TIC - ST1.2-Elaborar valoracions, utilitzant les eines i els formats adequats que ofereixen les TIC"
"1740065758-698","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","ST1.2-Elaborar valoracions, utilitzant les eines i els formats adequats que ofereixen les TIC"
"1740065758-699","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","K3 - Identificar els elements per fer anàlisis tècniques. - K3.4-Identifiqueu els elements d'un anàlisi tècnic en els diferents camps específics que formen part de l'Arqueologia del Quaternari."
"1740065758-700","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/113732/guia_docent","K3.4-Identifiqueu els elements d'un anàlisi tècnic en els diferents camps específics que formen part de l'Arqueologia del Quaternari."
"1740065766-701","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","COE1 - Desenvolupar una investigació a l'àmbit de l'Arqueologia del Quaternari i l'evolució humana. - COE1.3-Integrar la informació dels camps destudi específics de làmbit de lArqueologia del Quaternari i l'evolució humana en un treball científic."
"1740065766-702","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","COE1.3-Integrar la informació dels camps destudi específics de làmbit de lArqueologia del Quaternari i l'evolució humana en un treball científic."
"1740065766-703","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","SE2 - Investigar amb capacitat analítica a l'àmbit de l'Arqueologia del Quaternari i l'evolució humana. - SE2.5-Investigar amb capacitat d'anàlisi als diferents camps específics de l'Arqueologia del Quaternari i l'Evolució Humana."
"1740065766-704","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","SE2.5-Investigar amb capacitat d'anàlisi als diferents camps específics de l'Arqueologia del Quaternari i l'Evolució Humana."
"1740065766-705","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","K2 - Identificar els problemes i els mètodes de recerca en l'àmbit de l'Arqueologia del Quaternari i l'evolució humana. - K2.6-Identifiqueu els problemes i els mètodes d'investigació als camps d'investigació específics de la disciplina."
"1740065766-706","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","K2.6-Identifiqueu els problemes i els mètodes d'investigació als camps d'investigació específics de la disciplina."
"1740065766-707","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","ST2 - Resoldre problemes complexos de manera crítica, creativa i innovadora en contextos multidisciplinaris - ST2.2-Dissenyar una solució nova utilitzant els recursos necessaris i disponibles per solucionar el problema."
"1740065766-708","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","ST2.2-Dissenyar una solució nova utilitzant els recursos necessaris i disponibles per solucionar el problema."
"1740065766-709","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","ST3 - Explicar informació de forma clara i precisa, oralment i per escrit, a tota mena d'audiències - ST3.3-Produir un text de qualitat (sense errors gramaticals ni ortogràfics, amb una presentació formal acurada i un ús adequat i coherent de les convencions formals i bibliogràfiques) [comunicació escrita]"
"1740065766-710","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","ST3.3-Produir un text de qualitat (sense errors gramaticals ni ortogràfics, amb una presentació formal acurada i un ús adequat i coherent de les convencions formals i bibliogràfiques) [comunicació escrita]"
"1740065766-711","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","ST2 - Resoldre problemes complexos de manera crítica, creativa i innovadora en contextos multidisciplinaris - ST2.1-Seguir un mètode sistemàtic per resoldre problemes complexos amb un enfocament global en entorns multidisciplinaris (identificar la situació problemàtica, dividir un problema complex en parts, identificar-ne les causes i aplicar-hi el coneixement científic i professional)"
"1740065766-712","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","ST2.1-Seguir un mètode sistemàtic per resoldre problemes complexos amb un enfocament global en entorns multidisciplinaris (identificar la situació problemàtica, dividir un problema complex en parts, identificar-ne les causes i aplicar-hi el coneixement científic i professional)"
"1740065766-713","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","SE8 - Planificar projectes de recerca en l'àmbit de l'Arqueologia del Quaternari i evolució humana. - SE8.4-Utilitzar la informació dels camps específics destudi per planificar un projecte de recerca en làmbit de lArqueologia del Quaternari i evolució humana."
"1740065766-714","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/114914/guia_docent","SE8.4-Utilitzar la informació dels camps específics destudi per planificar un projecte de recerca en làmbit de lArqueologia del Quaternari i evolució humana."
"1740065773-715","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3456/assignatures/116596/guia_docent","SE1 - Avaluar la informació actualitzada als diferents camps de recerca. - SE1.6-Avaluar la informació actualitzada als diferents camps de recerca de l'Arqueologia del Quaternari."
