web-scraper-order,web-scraper-start-url,description
"1740096832-292","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904008&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: L'assignatura  pretén donar els fonaments teòrics que integren el sistema conceptual de l'empresa, i pròpiament els relacionats amb l'Administració d'Empreses. En aquest sentit s'analitza la relació de les organitzacions amb el seu entorn, s'estudien les funcions directives i es fa una anàlisi detallada de algunes àrees funcionals que serveix com a introducció perquè en el futur l'alumne avanci en el coneixement de la gestió empresarial. Amb tot això es pretén que l’alumnat dels ensenyaments d'enginyeria que en finalitzar els seus estudis s'incorpori a qualsevol empresa, organització o altres classes d'institucions ho facin amb el bagatge suficient per tal de poder fer front als requeriments que exigeixen les organitzacions modernes."
"1740096835-293","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904011&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Dotar a l’alumne dels coneixements necessaris per a desenvolupar 
correctament els problemes de disseny i representació de la part gràfica
 del procés projectual en Enginyeria."
"1740096837-294","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904116&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Curs bàsic de disseny electrònic digital. Es fa un especial èmfasi en l'ús de llenguatge VHDL i la implementació de circuits digitals en dispositius programables."
"1740096839-295","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904009&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ
GENERAL DE L'ASSIGNATURA: L'objectiu d'aquesta assignatura és introduir alguns
conceptes i tècniques d'anàlisi de senyals i de sistemes lineals invariants en
el temps, fonamentals en enginyeria elèctrica i electrònica. A més,
l'assignatura proporciona eines bàsiques per estudiar fenòmens aleatoris."
"1740096842-296","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904107&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: En aquesta assignatura l'alumne adquirirà les eines bàsiques per a la programació de microcontroladors que formin part de sistemes integrats de control o embedded control systems."
"1740096844-297","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904108&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Càlcul i disseny d' instal·lacions d' il·luminació en espais interiors i exteriors.
En aquesta assignatura la docència es farà, si es tornen a donar les circunstàncies d’emergència sanitària, mitjançant classes teòriques a distància (online) i s’aprofitarà la presencialitat, en primer lloc, per reforçar els conceptes teòrics més complexos i, en segon lloc, per  dur a terme les classes practiques."
"1740096846-298","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904103&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Primera part de la matèria Circuits, juntament amb Teoria de Circuits II. Conceptes bàsics de Teoria de Circuits, anàlisi bàsica de circuits resistius, anàlisi sistemàtica de circuits i circuits monofàsics en règim permanent sinusoïdal."
"1740096848-299","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904111&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Curs d’enginyeria termodinàmica i hidràulica on es presenten els conceptes bàsics dels àmbits de la termodinàmica tècnica i de les màquines tèrmiques, la transferència de calor i la hidràulica aplicats a l’enginyeria; i per altra banda, es desenvolupen les capacitats per a resoldre problemes aplicant els conceptes apresos."
"1740096851-300","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904109&any_academic=2024_25&idioma=cat&modalitat=p","<div>DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: A l'assignatura es revisaran els components bàsics utilitzats en la 
electrònica, tot presentant algunes aplicacions i possant de manifest 
les seves limitacions. </div>"
"1740096853-301","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904105&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Conèixer els principis fonamentals de les instal•lacions elèctriques de Baixa Tensió, així com realitzar tots el càlculs necessaris per dissenyar tals instal•lacions"
"1740096855-302","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904110&any_academic=2024_25&idioma=cat&modalitat=p","Conèixer la constitució, el principi de funcionament, el model matemàtic i les característiques de funcionament dels transformadors monofàsics, les màquines d’inducció i altres tipus de màquines elèctriques."
"1740096858-303","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904112&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Es tracten els conceptes bàsics de la mecànica vectorial, incloent estàtica, cinemàtica i dinàmica de solids rídigs i de conjunts."
"1740096860-304","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904114&any_academic=2024_25&idioma=cat&modalitat=p","L'assignatura presenta els conceptes i eines principals de la direcció de l'àrea d'operacions, tant d'empreses industrials com de serveis; la gestió dels inventaris; i la gestió i control de la qualitat del procés."
"1740096862-305","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904115&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: L’objectiu principal de l’assignatura és adquirir una visió global de l’enginyeria ambiental: conèixer la problemàtica de la contaminació d’aire i aigües, quines són les tecnologies més comunes per al tractament i eliminació de contaminants o com es gestionen els residus. Es tractarà també el concepte de sostenibilitat ambiental, els indicadors per mesurar-la, i com aplicar-la als processos productius. També es parlaran de mètodes analítics específics com l'avaluació del cicle de vida (ACV), l'anàlisi cost-benefici, etc. Amb un procés d'ensenyament actiu que inclou activitats individuals i grupals amb exposició i procés d'avaluació contínua, se suposa que l'estudiant ha d'adquirir una bona comprensió aplicada del medi ambient i la sostenibilitat."
"1740096864-306","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904104&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Aquesta assignatura és la continuació natural de l’assignatura de Teoria de Circuits I . Es començarà analitzant els sistemes trifàsics equilibrats i desequilibrats. A continuació, es tractarà l’anàlisi i síntesi de xarxes: respostes temporal i freqüencial dels circuits lineals, circuits transformats de Laplace. Finalment, s’acabarà el temari amb les xarxes amb dos ports."
"1740096867-307","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904122&any_academic=2024_25&idioma=cat&modalitat=p","<p>DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Conèixer l’entorn industrial des del punt de vista de l’automatització de processos, i la instrumentació de camp bàsica. Estudiar mètodes (GRAFCET) i sistemes (automatismes elèctrics i autòmats programables) d’automatització. Transmissió del senyal en entorns industrials. Introducció a les comunicacions industrials. 						</p>"
"1740096869-308","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904117&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Electrònica Analògica revisa una sèrie d'eines per a l'anàlisi i
 el disseny de circuits realimentats que seran necessàries més endavant 
per abordar conceptes de control automàtic. Addicionalment s'estudia la 
realització  d'etapes bàsiques i de funcions electròniques mitjançant la interconnexió 
d'amplificadors operacionals."
"1740096871-309","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904118&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Anàlisi i disseny de convertidors: ac / dc, dc / dc, ac / ac, dc / ac. 
Anàlisi i disseny d'aplicacions dels convertidors commutats als sistemes
 d'alimentació. Anàlisi i disseny d'aplicacions dels convertidors 
commutats a accionaments de motors."
"1740096873-310","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904106&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Es descriuran les instal·lacions elèctriques de mitja tensió i es calcularan les instal·lacions corresponents. Es calcularan les proteccions de les instal·lacions de mitja tensió. I es dissenyarà un centre de transformació."
"1740096876-311","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904121&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Conèixer els aspectes fonamentals del manteniment industrial, les seves metodologies de gestió, les metodologies utilitzades per diagnosticar els diferents tipus d'avaries, els mètodes de fiabilitat de sistemes en manteniment, així com les tècniques de manteniment predictiu."
"1740096878-312","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904119&any_academic=2024_25&idioma=cat&modalitat=p","Conèixer el model matemàtic i les característiques de funcionament dels transformadors trifàsics, les màquines síncrones i les màquines de corrent continu."
"1740096880-313","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904120&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Facultar al futur enginyer l’exercici de la seva professió en el seu 
aspecte més fonamental, que és el disseny, concepció i projecte d’equips
 i instal·lacions."
"1740096883-314","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904127&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Aquest curs tracta les bases del control automàtic de sistemes dinàmics lineals i invariants en el temps. Els estudiants aprenen a analitzar i dissenyar sistemes i controladors per aquests sistemes, que poden ser mecànics, elèctrics, hidràulics o tèrmics, etc. S'estudien diferents eines i mètodes, considerant sistemes de temps continu i de temps discret."
"1740096885-315","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=17&ensenyament=1790&assignatura=17904124&any_academic=2024_25&idioma=cat&modalitat=p","DESCRIPCIÓ GENERAL DE L'ASSIGNATURA: Comprensió dels conceptes fonamentals del disseny industrial 
electrònic. Anàlisi de la incidència d'alguns condicionants mecànics, 
ergonòmics, tèrmics i elèctrics sobre els equips electrònics. 
Coneixement de components, accessoris i mètodes de fabricació orientats a
 la qualitat del producte final. Disseny de productes electrònics que 
responguin a les necessitats especificades. Aplicació dels conceptes 
d'estadística per a l'estudi de fiabilitat d’equips electrònics. 
Coneixements relatius a l’impacte ambiental dels equips electrònics i la
 reglamentació sobre el seu reciclatge."
